date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:48	21066/21066	---M--	200	added ('OK')	application/x-javascript	etag:%22524a-5e49fef766500%22	https://mophy.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	(from https://mophy.dexignzone.com/xhtml/map-jqvmap.html)
14:32:50	60601/60601	---M--	200	added ('OK')	application/x-javascript	etag:%22ecb9-5e49fefb36e00%22	https://mophy.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	(from https://mophy.dexignzone.com/xhtml/map-jqvmap.html)
14:32:50	2426/2426	---M--	200	added ('OK')	application/x-javascript	etag:%2297a-5e4adfdf94440%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/jqvmap-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/jqvmap-init.js	(from https://mophy.dexignzone.com/xhtml/map-jqvmap.html)
14:32:50	47714/47714	---M--	200	added ('OK')	application/x-javascript	etag:%22ba62-5e49fef766500%22	https://mophy.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	(from https://mophy.dexignzone.com/xhtml/map-jqvmap.html)
14:32:51	48998/48998	---M--	200	added ('OK')	image/jpeg	etag:%22bf66-5e49fb2029540%22	https://mophy.dexignzone.com/xhtml/images/big/img8.jpg	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/images/big/img8.jpg	(from https://mophy.dexignzone.com/xhtml/uc-lightgallery.html)
14:32:52	29008/29008	---M--	200	added ('OK')	application/x-javascript	etag:%227150-5e4adfede2600%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	(from https://mophy.dexignzone.com/xhtml/widget-basic.html)
14:32:52	3396/3396	---M--	200	added ('OK')	text/css	etag:%22d44-5e4a0da3ec3c0%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	(from https://mophy.dexignzone.com/xhtml/form-wizard.html)
14:32:53	238/238	---M--	302	error ('Found')	text/html	date:Fri,%2006%20Jan%202023%2006:32:51%20GMT	https://mophy.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	(from https://mophy.dexignzone.com/xhtml/form-wizard.html)
14:32:54	24371/24371	---M--	200	added ('OK')	application/x-javascript	etag:%225f33-5e49fa76684c0%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	(from https://mophy.dexignzone.com/xhtml/form-wizard.html)
14:32:54	4173/4173	---M--	200	added ('OK')	application/x-javascript	etag:%22104d-5e4adfd9db6c0%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	(from https://mophy.dexignzone.com/xhtml/form-wizard.html)
